2008, 12647, 4306, 753112, 479, 0.00062552317374
2008, 12647, 4310, 767051, 479, 0.000614340424113
2008, 12647, 4312, 767903, 479, 0.000613669848184
2008, 12647, 4314, 767903, 479, 0.000613669848184
2008, 12647, 4400, 773568, 479, 0.000609248106434
2008, 12647, 4402, 773370, 479, 0.000609401577828
2008, 12647, 4404, 773458, 479, 0.000609333358775
2008, 12647, 4406, 773710, 479, 0.00060913808868
2008, 12647, 4410, 785319, 456, 0.000571452919047
2008, 12647, 4500, 785313, 456, 0.000571457215901
2008, 12647, 4502, 785455, 456, 0.000571355541021
2008, 12647, 4504, 786767, 456, 0.000570417831061
2008, 12647, 4510, 789373, 456, 0.000568564374953
2008, 12647, 4600, 796553, 478, 0.000590706870984
2008, 12647, 4602, 798960, 478, 0.000588954999156
2008, 12647, 4604, 799216, 478, 0.000588769287429
2008, 12647, 4700, 789441, 478, 0.000595944584634
2008, 12647, 4702, 790688, 478, 0.000595019512408
2008, 12647, 4710, 810423, 478, 0.000580752548386
2008, 12647, 4712, 810485, 478, 0.000580708804906
2010, 13961, 2025, 17936, 9965, 0.312411825564
2010, 13961, 2026, 16734, 9892, 0.322267470272
2010, 13961, 2027, 17410, 9544, 0.304230021357
2010, 13961, 2030, 19556, 8426, 0.251394814572
2010, 13961, 2032, 29128, 7530, 0.174754577734
2010, 13961, 2040, 44472, 6009, 0.102835726387
2010, 13961, 2042, 45577, 5940, 0.0997682152575
2010, 13961, 2060, 68759, 4471, 0.0540498065764
2010, 13961, 2070, 89236, 4153, 0.0402434179288
2010, 13961, 2080, 102795, 3430, 0.0293775052246
2010, 13961, 2082, 104732, 3264, 0.0274995155569
2010, 13961, 2084, 112719, 3264, 0.0257657088728
2010, 13961, 2100, 134303, 2111, 0.0142381157934
2010, 13961, 2102, 182244, 2133, 0.0108712825871
2010, 13961, 2104, 187582, 2089, 0.0103650337645
2010, 13961, 2200, 216806, 1462, 0.00633539457548
2010, 13961, 2202, 232675, 1366, 0.00553852641139
2010, 13961, 2300, 315601, 1356, 0.0041145520418
2010, 13961, 2302, 320146, 1316, 0.00393885791079
2010, 13961, 2304, 328137, 1318, 0.00385269718034
2010, 13961, 2306, 342077, 1189, 0.00333953117364
2010, 13961, 2400, 380830, 1033, 0.00261657433933
2010, 13961, 2402, 372865, 1002, 0.00259031192319
2010, 13961, 2500, 435981, 972, 0.00216027843589
2010, 13961, 2502, 497627, 953, 0.0018628271187
2010, 13961, 2504, 500571, 956, 0.00185799911376
2010, 13961, 3006, 500571, 956, 0.00185799911376
2010, 13961, 3008, 497649, 956, 0.00186861085593
2010, 13961, 3010, 499890, 956, 0.00186046149565
2010, 13961, 3012, 500414, 956, 0.00185856622114
2010, 13961, 3014, 512364, 837, 0.00159027217024
2010, 13961, 3016, 515187, 814, 0.00153832198175
2010, 13961, 3020, 531669, 789, 0.00144603485879
2010, 13961, 3022, 544614, 789, 0.00141252293783
2010, 13961, 3030, 551163, 796, 0.00140854042653
2010, 13961, 3034, 552022, 782, 0.00138166694053
2010, 13961, 3040, 561763, 782, 0.00135828973605
2010, 13961, 3042, 559900, 782, 0.00136269932963
2010, 13961, 3050, 584025, 767, 0.00128263872398
2010, 13961, 3052, 576958, 767, 0.0012979782339
2010, 13961, 3100, 639139, 767, 0.00117439902006
2010, 13961, 3110, 655851, 791, 0.0011809283799
2010, 13961, 4000, 689935, 796, 0.0011308488754
2010, 13961, 4002, 703058, 796, 0.00111015189277
2010, 13961, 4004, 705862, 796, 0.00110582740479
2010, 13961, 4100, 719552, 791, 0.00107837216246
2010, 13961, 4102, 720016, 791, 0.00107769044534
2010, 13961, 4104, 720314, 791, 0.00107725307276
2010, 13961, 4200, 735879, 784, 0.00104555638536
2010, 13961, 4202, 740258, 784, 0.00103948587877
2010, 13961, 4204, 748471, 784, 0.00102828842441
2010, 13961, 4208, 763115, 784, 0.00100891032537
2010, 13961, 4300, 755020, 728, 0.000946707395891
2010, 13961, 4302, 755246, 728, 0.000946429244664
2010, 13961, 4304, 755428, 728, 0.000946205365556
2010, 13961, 4306, 753112, 728, 0.000949062214418
2010, 13961, 4310, 767051, 728, 0.000932123962244
2010, 13961, 4312, 767903, 728, 0.000931108223425
2010, 13961, 4314, 767903, 728, 0.000931108223425
2010, 13961, 4400, 773568, 728, 0.000924410402665
2010, 13961, 4402, 773370, 728, 0.000924642875741
2010, 13961, 4404, 773458, 728, 0.00092453953994
2010, 13961, 4406, 773710, 728, 0.000924243751516
2010, 13961, 4410, 785319, 701, 0.000877039335402
2010, 13961, 4500, 785313, 701, 0.000877045919172
2010, 13961, 4502, 785455, 701, 0.000876890129795
2010, 13961, 4504, 786767, 701, 0.000875453337463
2010, 13961, 4510, 789373, 701, 0.000872613383723
2010, 13961, 4600, 796553, 723, 0.000892026541183
2010, 13961, 4602, 798960, 723, 0.000889385315424
2010, 13961, 4604, 799216, 723, 0.000889105323933
2010, 13961, 4700, 789441, 723, 0.000899923077115
2010, 13961, 4702, 790688, 723, 0.00089852842668
2010, 13961, 4710, 810423, 723, 0.000877018476826
2025, 17936, 2026, 16734, 18744, 0.540640323046
2025, 17936, 2027, 17410, 17224, 0.487297006733
2025, 17936, 2030, 19556, 15050, 0.40141896938
2025, 17936, 2032, 29128, 12741, 0.270716471188
2025, 17936, 2040, 44472, 10393, 0.166533136777
2025, 17936, 2042, 45577, 9857, 0.15519657393
2025, 17936, 2060, 68759, 7289, 0.0840763596517
2025, 17936, 2070, 89236, 6798, 0.0634307468369
2025, 17936, 2080, 102795, 5836, 0.048338869056
2025, 17936, 2082, 104732, 5642, 0.0459940652819
2025, 17936, 2084, 112719, 5648, 0.04322834947
2025, 17936, 2100, 134303, 3333, 0.021893207391
2025, 17936, 2102, 182244, 3309, 0.0165301228894
2025, 17936, 2104, 187582, 3197, 0.0155558150624
2025, 17936, 2200, 216806, 2257, 0.00961481115437
2025, 17936, 2202, 232675, 2138, 0.00853114986972
2025, 17936, 2300, 315601, 1982, 0.00594236921241
2025, 17936, 2302, 320146, 1942, 0.00574416857449
2025, 17936, 2304, 328137, 1944, 0.00561731195441
2025, 17936, 2306, 342077, 1776, 0.00493315519162
2025, 17936, 2400, 380830, 1564, 0.00392209967751
2025, 17936, 2402, 372865, 1454, 0.00372056366284
2025, 17936, 2500, 435981, 1446, 0.00318560441667
2025, 17936, 2502, 497627, 1409, 0.0027329346753
2025, 17936, 2504, 500571, 1388, 0.00267691660865
2025, 17936, 3006, 500571, 1388, 0.00267691660865
2025, 17936, 3008, 497649, 1315, 0.00255050088734
2025, 17936, 3010, 499890, 1323, 0.00255491226783
2025, 17936, 3012, 500414, 1323, 0.00255232950709
2025, 17936, 3014, 512364, 1212, 0.00228549877428
2025, 17936, 3016, 515187, 1159, 0.00217398236429
2025, 17936, 3020, 531669, 1151, 0.00209423131158
2025, 17936, 3022, 544614, 1208, 0.0021473646787
2025, 17936, 3030, 551163, 1199, 0.00210683905612
2025, 17936, 3034, 552022, 1185, 0.0020791005653
2025, 17936, 3040, 561763, 1171, 0.00202001383477
2025, 17936, 3042, 559900, 1171, 0.00202652655771
2025, 17936, 3050, 584025, 1156, 0.00192039019139
2025, 17936, 3052, 576958, 1099, 0.00184738793802
2025, 17936, 3100, 639139, 1181, 0.00179735950995
2025, 17936, 3110, 655851, 1181, 0.0017527794392
2025, 17936, 4000, 689935, 1129, 0.00159492336881
2025, 17936, 4002, 703058, 1186, 0.0016449512756
2025, 17936, 4004, 705862, 1186, 0.00163857871948
2025, 17936, 4100, 719552, 1181, 0.00160138198859
2025, 17936, 4102, 720016, 1181, 0.00160037509215
2025, 17936, 4104, 720314, 1181, 0.00159972908906
2025, 17936, 4200, 735879, 1174, 0.00155741130118
2025, 17936, 4202, 740258, 1174, 0.00154841636837
2025, 17936, 4204, 748471, 1174, 0.00153182316967
2025, 17936, 4208, 763115, 1174, 0.00150310287036
2025, 17936, 4300, 755020, 1124, 0.00145415780458
2025, 17936, 4302, 755246, 1124, 0.00145373275632
2025, 17936, 4304, 755428, 1124, 0.00145339064141
2025, 17936, 4306, 753112, 1124, 0.00145775619676
2025, 17936, 4310, 767051, 1124, 0.00143187084627
2025, 17936, 4312, 767903, 1124, 0.001430318424
2025, 17936, 4314, 767903, 1124, 0.001430318424
2025, 17936, 4400, 773568, 1122, 0.00141755442803
2025, 17936, 4402, 773370, 1122, 0.00141790912744
2025, 17936, 4404, 773458, 1122, 0.00141775146135
2025, 17936, 4406, 773710, 1122, 0.00141730015689
2025, 17936, 4410, 785319, 1095, 0.0013632034659
2025, 17936, 4500, 785313, 1095, 0.00136321364857
2025, 17936, 4502, 785455, 1095, 0.00136297269947
2025, 17936, 4504, 786767, 1095, 0.00136075048807
2025, 17936, 4510, 789373, 1095, 0.00135635797446
2025, 17936, 4600, 796553, 1117, 0.00137141201416
2025, 17936, 4602, 798960, 1117, 0.00136737112191
2025, 17936, 4604, 799216, 1117, 0.00136694274749
2025, 17936, 4700, 789441, 1117, 0.00138349247006
2025, 17936, 4702, 790688, 1117, 0.00138135895051
2025, 17936, 4710, 810423, 1117, 0.00134844916274
2026, 16734, 2027, 17410, 17939, 0.525392455483
2026, 16734, 2030, 19556, 15372, 0.423587765225
2026, 16734, 2032, 29128, 12939, 0.282128995683
2026, 16734, 2040, 44472, 10514, 0.171780544391
2026, 16734, 2042, 45577, 9960, 0.15984336634
2026, 16734, 2060, 68759, 7394, 0.0864866129391
2026, 16734, 2070, 89236, 6903, 0.0651410776635
2026, 16734, 2080, 102795, 5941, 0.0497034192539
2026, 16734, 2082, 104732, 5747, 0.0473136515568
2026, 16734, 2084, 112719, 5753, 0.0444408395325
2026, 16734, 2100, 134303, 3427, 0.022689804485
2026, 16734, 2102, 182244, 3387, 0.0170219823297
2026, 16734, 2104, 187582, 3275, 0.0160290921905
2026, 16734, 2200, 216806, 2340, 0.0100196968399
2026, 16734, 2202, 232675, 2206, 0.00884490936574
2026, 16734, 2300, 315601, 2057, 0.00618953766531
2026, 16734, 2302, 320146, 2017, 0.00598729517929
2026, 16734, 2304, 328137, 2019, 0.00585436293571
2026, 16734, 2306, 342077, 1843, 0.00513640886149
2026, 16734, 2400, 380830, 1639, 0.00412260667465
2026, 16734, 2402, 372865, 1529, 0.00392454806095
2026, 16734, 2500, 435981, 1512, 0.00333984957424
2026, 16734, 2502, 497627, 1475, 0.00286763576554
2026, 16734, 2504, 500571, 1454, 0.00281072094799
2026, 16734, 3006, 500571, 1454, 0.00281072094799
2026, 16734, 3008, 497649, 1381, 0.0026847699088
2026, 16734, 3010, 499890, 1389, 0.00268860912385
2026, 16734, 3012, 500414, 1389, 0.00268588489175
2026, 16734, 3014, 512364, 1278, 0.00241543154576
2026, 16734, 3016, 515187, 1225, 0.00230297356186
2026, 16734, 3020, 531669, 1217, 0.00221917093816
2026, 16734, 3022, 544614, 1274, 0.00226953690046
2026, 16734, 3030, 551163, 1265, 0.00222751660953
2026, 16734, 3034, 552022, 1251, 0.00219953723565
2026, 16734, 3040, 561763, 1237, 0.00213829976646
2026, 16734, 3042, 559900, 1237, 0.00214520822567
2026, 16734, 3050, 584025, 1222, 0.00203409353834
2026, 16734, 3052, 576958, 1165, 0.00196229694859
2026, 16734, 3100, 639139, 1247, 0.00190128271784
2026, 16734, 3110, 655851, 1247, 0.00185404075321
2026, 16734, 4000, 689935, 1195, 0.00169103215225
2026, 16734, 4002, 703058, 1252, 0.00173939137973
2026, 16734, 4004, 705862, 1252, 0.00173264175279
2026, 16734, 4100, 719552, 1247, 0.00169363535365
2026, 16734, 4102, 720016, 1247, 0.00169256871395
2026, 16734, 4104, 720314, 1247, 0.00169188438202
2026, 16734, 4200, 735879, 1240, 0.00164759311891
2026, 16734, 4202, 740258, 1240, 0.00163806222523
2026, 16734, 4204, 748471, 1240, 0.00162048078619
2026, 16734, 4208, 763115, 1240, 0.00159005140739
2026, 16734, 4300, 755020, 1190, 0.00154194212145
2026, 16734, 4302, 755246, 1190, 0.00154149071219
2026, 16734, 4304, 755428, 1190, 0.00154112738001
2026, 16734, 4306, 753112, 1190, 0.00154576369819
2026, 16734, 4310, 767051, 1190, 0.00151827350613
2026, 16734, 4312, 767903, 1190, 0.00151662488514
2026, 16734, 4314, 767903, 1190, 0.00151662488514
2026, 16734, 4400, 773568, 1188, 0.00150322281862
2026, 16734, 4402, 773370, 1188, 0.00150359952614
2026, 16734, 4404, 773458, 1188, 0.00150343207727
2026, 16734, 4406, 773710, 1188, 0.00150295277085
2026, 16734, 4410, 785319, 1161, 0.00144753526263
2026, 16734, 4500, 785313, 1161, 0.00144754609144
2026, 16734, 4502, 785455, 1161, 0.00144728985314
2026, 16734, 4504, 786767, 1161, 0.00144492663979
2026, 16734, 4510, 789373, 1161, 0.00144025544996
2026, 16734, 4600, 796553, 1183, 0.00145459106072
2026, 16734, 4602, 798960, 1183, 0.001450298764
2026, 16734, 4604, 799216, 1183, 0.00144984374043
2026, 16734, 4700, 789441, 1183, 0.0014674233262
2026, 16734, 4702, 790688, 1183, 0.00146515700588
2026, 16734, 4710, 810423, 1183, 0.00143020007085
2027, 17410, 2030, 19556, 16810, 0.454742195531
2027, 17410, 2032, 29128, 14252, 0.306244359448
2027, 17410, 2040, 44472, 11508, 0.185966840115
2027, 17410, 2042, 45577, 10954, 0.173908901837
2027, 17410, 2060, 68759, 8326, 0.0966240759438
2027, 17410, 2070, 89236, 7812, 0.0732516925154
2027, 17410, 2080, 102795, 6780, 0.0564036437752
2027, 17410, 2082, 104732, 6530, 0.0534623634786
2027, 17410, 2084, 112719, 6536, 0.0502270823567
2027, 17410, 2100, 134303, 4149, 0.0273476893872
2027, 17410, 2102, 182244, 4109, 0.0205806044457
2027, 17410, 2104, 187582, 3997, 0.0194983218857
2027, 17410, 2200, 216806, 2976, 0.0127062198996
2027, 17410, 2202, 232675, 2810, 0.0112361796989
2027, 17410, 2300, 315601, 2621, 0.00787061088072
2027, 17410, 2302, 320146, 2581, 0.00764613871476
2027, 17410, 2304, 328137, 2583, 0.00747510468909
2027, 17410, 2306, 342077, 2407, 0.0066956524158
2027, 17410, 2400, 380830, 2203, 0.00553184009642
2027, 17410, 2402, 372865, 2103, 0.00538850810326
2027, 17410, 2500, 435981, 2089, 0.00460750213392
2027, 17410, 2502, 497627, 2218, 0.00430648671843
2027, 17410, 2504, 500571, 2029, 0.00391713209558
2027, 17410, 3006, 500571, 2029, 0.00391713209558
2027, 17410, 3008, 497649, 1948, 0.00378209098375
2027, 17410, 3010, 499890, 1956, 0.00378117146723
2027, 17410, 3012, 500414, 1956, 0.00377734519837
2027, 17410, 3014, 512364, 1845, 0.00348261711598
2027, 17410, 3016, 515187, 1792, 0.00336464531344
2027, 17410, 3020, 531669, 1784, 0.00324907709091
2027, 17410, 3022, 544614, 1841, 0.00327566082587
2027, 17410, 3030, 551163, 1832, 0.00322210164746
2027, 17410, 3034, 552022, 1818, 0.00319265513705
2027, 17410, 3040, 561763, 1804, 0.00311478608291
2027, 17410, 3042, 559900, 1804, 0.00312483760891
2027, 17410, 3050, 584025, 1799, 0.0029911794292
2027, 17410, 3052, 576958, 1742, 0.0029308441908
2027, 17410, 3100, 639139, 1824, 0.00277816278755
2027, 17410, 3110, 655851, 1824, 0.00270920192912
2027, 17410, 4000, 689935, 1772, 0.00250514246937
2027, 17410, 4002, 703058, 1829, 0.00253862766979
2027, 17410, 4004, 705862, 1829, 0.00252878585097
2027, 17410, 4100, 719552, 1824, 0.00247502584937
2027, 17410, 4102, 720016, 1824, 0.0024734685243
2027, 17410, 4104, 720314, 1824, 0.00247246937879
2027, 17410, 4200, 735879, 1817, 0.00241208885302
2027, 17410, 4202, 740258, 1817, 0.0023981480015
2027, 17410, 4204, 748471, 1817, 0.00237243122626
2027, 17410, 4208, 763115, 1809, 0.0023176707985
2027, 17410, 4300, 755020, 1759, 0.00227722900457
2027, 17410, 4302, 755246, 1759, 0.00227656292063
2027, 17410, 4304, 755428, 1759, 0.00227602679992
2027, 17410, 4306, 753112, 1759, 0.00228286797781
2027, 17410, 4310, 767051, 1759, 0.00224230395138
2027, 17410, 4312, 767903, 1759, 0.00223987123605
2027, 17410, 4314, 767903, 1759, 0.00223987123605
2027, 17410, 4400, 773568, 1757, 0.00222130071886
2027, 17410, 4402, 773370, 1259, 0.00159209894029
2027, 17410, 4404, 773458, 1259, 0.0015919217872
2027, 17410, 4406, 773710, 1259, 0.00159141470321
2027, 17410, 4410, 785319, 1232, 0.00153476453448
2027, 17410, 4500, 785313, 1232, 0.00153477600617
2027, 17410, 4502, 785455, 1232, 0.00153450455556
2027, 17410, 4504, 786767, 1232, 0.00153200103957
2027, 17410, 4510, 789373, 1232, 0.00152705250359
2027, 17410, 4600, 796553, 1254, 0.00154061056829
2027, 17410, 4602, 798960, 1254, 0.00153606820437
2027, 17410, 4604, 799216, 1254, 0.00153558667003
2027, 17410, 4700, 789441, 1254, 0.00155419030279
2027, 17410, 4702, 790688, 1254, 0.00155179198563
2027, 17410, 4710, 810423, 1254, 0.00151479827453
2030, 19556, 2032, 29128, 18426, 0.378481636677
2030, 19556, 2040, 44472, 13913, 0.217295558193
2030, 19556, 2042, 45577, 13218, 0.202938602552
2030, 19556, 2060, 68759, 10159, 0.115031421616
2030, 19556, 2070, 89236, 9253, 0.0850522097213
2030, 19556, 2080, 102795, 7873, 0.0643476555157
2030, 19556, 2082, 104732, 7579, 0.060979338311
2030, 19556, 2084, 112719, 7585, 0.0573426573427
2030, 19556, 2100, 134303, 4842, 0.0314703722239
2030, 19556, 2102, 182244, 4808, 0.0238255698712
2030, 19556, 2104, 187582, 4656, 0.0224777684442
2030, 19556, 2200, 216806, 3560, 0.0150616427344
2030, 19556, 2202, 232675, 3442, 0.0136462211227
2030, 19556, 2300, 315601, 3240, 0.00966711123444
2030, 19556, 2302, 320146, 3196, 0.00940824605095
2030, 19556, 2304, 328137, 3198, 0.00919776929648
2030, 19556, 2306, 342077, 2992, 0.00827358122738
2030, 19556, 2400, 380830, 2700, 0.00674349252971
2030, 19556, 2402, 372865, 2563, 0.00653125087597
2030, 19556, 2500, 435981, 2528, 0.00554949433306
2030, 19556, 2502, 497627, 2649, 0.00512197810059
2030, 19556, 2504, 500571, 2436, 0.00468347153676
2030, 19556, 3006, 500571, 2436, 0.00468347153676
2030, 19556, 3008, 497649, 2355, 0.00455332025019
2030, 19556, 3010, 499890, 2363, 0.00454907728619
2030, 19556, 3012, 500414, 2363, 0.00454449295152
2030, 19556, 3014, 512364, 2252, 0.00423371935629
2030, 19556, 3016, 515187, 2199, 0.0041122557939
2030, 19556, 3020, 531669, 2169, 0.00393487232981
2030, 19556, 3022, 544614, 2226, 0.00394561922825
2030, 19556, 3030, 551163, 2231, 0.00390910413005
2030, 19556, 3034, 552022, 2217, 0.00387873571061
2030, 19556, 3040, 561763, 2201, 0.00378621720604
2030, 19556, 3042, 559900, 2201, 0.00379839021427
2030, 19556, 3050, 584025, 2196, 0.00363828549938
2030, 19556, 3052, 576958, 2139, 0.00358583369376
2030, 19556, 3100, 639139, 2221, 0.00337181851995
2030, 19556, 3110, 655851, 2221, 0.00328838759444
2030, 19556, 4000, 689935, 2169, 0.00305712123198
2030, 19556, 4002, 703058, 2226, 0.00308048280271
2030, 19556, 4004, 705862, 2226, 0.00306857563501
2030, 19556, 4100, 719552, 2221, 0.00300497356273
2030, 19556, 4102, 720016, 2221, 0.00300308827268
2030, 19556, 4104, 720314, 2221, 0.00300187870842
2030, 19556, 4200, 735879, 2214, 0.00293076174654
2030, 19556, 4202, 740258, 2214, 0.00291387102633
2030, 19556, 4204, 748471, 2214, 0.00288271115469
2030, 19556, 4208, 763115, 2206, 0.00281855338961
2030, 19556, 4300, 755020, 2157, 0.00278474933383
2030, 19556, 4302, 755246, 2157, 0.00278393705747
2030, 19556, 4304, 755428, 2157, 0.00278328326778
2030, 19556, 4306, 753112, 2157, 0.00279162589883
2030, 19556, 4310, 767051, 2157, 0.00274215713819
2030, 19556, 4312, 767903, 2157, 0.00273919023086
2030, 19556, 4314, 767903, 2157, 0.00273919023086
2030, 19556, 4400, 773568, 2155, 0.00271710350462
2030, 19556, 4402, 773370, 1657, 0.00208972842359
2030, 19556, 4404, 773458, 1657, 0.00208949652843
2030, 19556, 4406, 773710, 1657, 0.00208883274967
2030, 19556, 4410, 785319, 1630, 0.00202515918621
2030, 19556, 4500, 785313, 1630, 0.00202517428302
2030, 19556, 4502, 785455, 1630, 0.00202481705219
2030, 19556, 4504, 786767, 1630, 0.00202152239239
2030, 19556, 4510, 789373, 1630, 0.00201500996997
2030, 19556, 4600, 796553, 1652, 0.0020242394092
2030, 19556, 4602, 798960, 1652, 0.0020182867531
2030, 19556, 4604, 799216, 1652, 0.00201765570879
2030, 19556, 4700, 789441, 1652, 0.00204203476651
2030, 19556, 4702, 790688, 1652, 0.00203889198809
2030, 19556, 4710, 810423, 1659, 0.00199884575393
2032, 29128, 2040, 44472, 21508, 0.29222826087
2032, 29128, 2042, 45577, 20282, 0.271494545211
2032, 29128, 2060, 68759, 16271, 0.166222276707
2032, 29128, 2070, 89236, 14535, 0.122799161907
2032, 29128, 2080, 102795, 12044, 0.0912956800558
2032, 29128, 2082, 104732, 11573, 0.0864559988047
2032, 29128, 2084, 112719, 11567, 0.0815456090012
2032, 29128, 2100, 134303, 8327, 0.0509511659355
2032, 29128, 2102, 182244, 8407, 0.0397734799311
2032, 29128, 2104, 187582, 8234, 0.0379954778275
2032, 29128, 2200, 216806, 6251, 0.025417388405
2032, 29128, 2202, 232675, 5715, 0.0218293908015
2032, 29128, 2300, 315601, 5437, 0.0157718091602
2032, 29128, 2302, 320146, 5363, 0.0153547071926
2032, 29128, 2304, 328137, 5367, 0.0150224623179
2032, 29128, 2306, 342077, 5145, 0.0138602658908
2032, 29128, 2400, 380830, 4758, 0.011606066963
2032, 29128, 2402, 372865, 4465, 0.0111071585824
2032, 29128, 2500, 435981, 4274, 0.00918924381167
2032, 29128, 2502, 497627, 4294, 0.00815179732513
2032, 29128, 2504, 500571, 4079, 0.00770059977459
2032, 29128, 3006, 500571, 4079, 0.00770059977459
2032, 29128, 3008, 497649, 3977, 0.00754968421173
2032, 29128, 3010, 499890, 3985, 0.00753282497004
2032, 29128, 3012, 500414, 3985, 0.00752537098096
2032, 29128, 3014, 512364, 3860, 0.00712845249791
2032, 29128, 3016, 515187, 3808, 0.00699594903686
2032, 29128, 3020, 531669, 3771, 0.00672435836854
2032, 29128, 3022, 544614, 3828, 0.00667198845474
2032, 29128, 3030, 551163, 3813, 0.00657084118141
2032, 29128, 3034, 552022, 3799, 0.0065370386303
2032, 29128, 3040, 561763, 3783, 0.00640219600569
2032, 29128, 3042, 559900, 3767, 0.00639528171836
2032, 29128, 3050, 584025, 3760, 0.00613223779383
2032, 29128, 3052, 576958, 3689, 0.00608659497167
2032, 29128, 3100, 639139, 3781, 0.00565791816744
2032, 29128, 3110, 655851, 3781, 0.00551987725171
2304, 328137, 4710, 810423, 124224, 0.10910623946
2306, 342077, 2400, 380830, 246137, 0.340482247371
2306, 342077, 2402, 372865, 223090, 0.312039298293
2306, 342077, 2500, 435981, 209137, 0.268793586082
2306, 342077, 2502, 497627, 201264, 0.239684460238
2306, 342077, 2504, 500571, 199285, 0.236498514208
2306, 342077, 3006, 500571, 199285, 0.236498514208
2306, 342077, 3008, 497649, 185299, 0.220666026775
2306, 342077, 3010, 499890, 184731, 0.219404085908
2306, 342077, 3012, 500414, 184716, 0.219249819879
2306, 342077, 3014, 512364, 182395, 0.213467050387
2306, 342077, 3016, 515187, 180812, 0.210917523657
2306, 342077, 3020, 531669, 177579, 0.203238698661
2306, 342077, 3022, 544614, 187455, 0.211409611691
2306, 342077, 3030, 551163, 186844, 0.209175585509
2306, 342077, 3034, 552022, 186324, 0.208393030302
2306, 342077, 3040, 561763, 184431, 0.204052708444
2306, 342077, 3042, 559900, 183253, 0.203168151738
2306, 342077, 3050, 584025, 179916, 0.194272337172
2306, 342077, 3052, 576958, 169262, 0.184173616892
2306, 342077, 3100, 639139, 174443, 0.177782465838
2306, 342077, 3110, 655851, 169223, 0.16957435807
2306, 342077, 4000, 689935, 154566, 0.149771514285
2306, 342077, 4002, 703058, 163894, 0.156816105096
2306, 342077, 4004, 705862, 163567, 0.156084466749
2306, 342077, 4100, 719552, 162318, 0.152895220458
2306, 342077, 4102, 720016, 162155, 0.152674954077
2306, 342077, 4104, 720314, 162155, 0.152632128849
2306, 342077, 4200, 735879, 161423, 0.149749154882
2306, 342077, 4202, 740258, 161427, 0.149146983143
2306, 342077, 4204, 748471, 159467, 0.1462264843
2306, 342077, 4208, 763115, 159252, 0.144094419793
2306, 342077, 4300, 755020, 155641, 0.141866216023
